order_item_id,order_id,product_id,quantity,unit_price,line_total
2365,879,13,3,499.42,1498.26
2366,1785,11,4,460.85,1843.4
2367,1283,18,2,469.89,939.78
2368,202,14,3,156.09,468.27
2369,1081,2,2,478.44,956.88
2370,1016,29,1,768.15,768.15
2371,1159,25,1,451.44,451.44
2372,1762,29,2,768.15,1536.3
2373,1477,25,1,451.44,451.44
2374,1151,29,4,768.15,3072.6
2375,1359,26,2,746.21,1492.42
2376,524,14,4,156.09,624.36
2377,181,38,1,420.71,420.71
2378,1048,6,2,676.06,1352.12
2379,1712,33,5,278.99,1394.95
2380,1716,47,5,542.83,2714.15
2381,581,8,2,34.17,68.34
2382,234,49,2,493.34,986.68
2383,68,8,4,34.17,136.68
2384,317,48,5,801.86,4009.3
2385,1535,23,3,616.52,1849.56
2386,605,27,2,455.56,911.12
2387,1918,14,1,156.09,156.09
2388,332,33,3,278.99,836.97
2389,1685,31,3,281.84,845.52
2390,643,33,1,278.99,278.99
2391,1125,30,1,489.74,489.74
2392,1549,1,4,678.86,2715.44
2393,1898,27,4,455.56,1822.24
2394,1020,7,3,808.49,2425.47
2395,1738,24,3,432.46,1297.38
2396,689,5,4,341.83,1367.32
2397,297,42,3,946.59,2839.77
2398,1520,15,1,893.72,893.72
2399,1617,42,4,946.59,3786.36
2400,1240,31,1,281.84,281.84
2401,1439,18,3,469.89,1409.67
2402,1610,3,2,662.25,1324.5
2403,358,16,2,780.63,1561.26
2404,22,37,1,709.34,709.34
2405,1715,9,5,984.09,4920.45
2406,1452,10,2,851.23,1702.46
2407,1929,45,4,943.3,3773.2
2408,1064,49,1,493.34,493.34
2409,1816,4,5,520.29,2601.45
2410,1819,14,3,156.09,468.27
2411,241,24,5,432.46,2162.3
2412,1150,27,2,455.56,911.12
2413,391,27,2,455.56,911.12
2414,1943,12,5,202.48,1012.4
2415,1050,10,2,851.23,1702.46
2416,1734,24,1,432.46,432.46
2417,1571,11,1,460.85,460.85
2418,870,32,2,716.4,1432.8
2419,580,20,4,461.89,1847.56
2420,1639,41,3,395.57,1186.71
2421,1309,17,5,184.12,920.6
2422,1921,21,1,670.89,670.89
2423,1378,2,3,478.44,1435.32
2424,352,2,4,478.44,1913.76
2425,145,3,2,662.25,1324.5
2426,249,27,1,455.56,455.56
2427,1847,35,4,146.98,587.92
2428,1018,49,5,493.34,2466.7
2429,1350,47,5,542.83,2714.15
2430,751,11,2,460.85,921.7
2431,1756,7,1,808.49,808.49
2432,1566,23,2,616.52,1233.04
2433,1071,6,4,676.06,2704.24
2434,598,5,1,341.83,341.83
2435,1674,31,4,281.84,1127.36
2436,232,27,5,455.56,2277.8
2437,635,29,2,768.15,1536.3
2438,776,39,1,547.18,547.18
2439,538,20,4,461.89,1847.56
2440,883,31,3,281.84,845.52
2441,847,9,3,984.09,2952.27
2442,932,43,5,858.15,4290.75
2443,1381,24,5,432.46,2162.3
2444,1565,43,1,858.15,858.15
2445,639,31,4,281.84,1127.36
2446,1651,48,5,801.86,4009.3
2447,1091,13,2,499.42,998.84
2448,781,15,5,893.72,4468.6
2449,833,9,2,984.09,1968.18
2450,561,15,1,893.72,893.72
2451,27,48,1,801.86,801.86
2452,655,46,4,755.93,3023.72
2453,1859,19,5,256.7,1283.5
2454,408,7,2,808.49,1616.98
2455,67,15,3,893.72,2681.16
2456,283,12,3,202.48,607.44
2457,481,22,4,599.49,2397.96
2458,1967,43,5,858.15,4290.75
2459,1529,34,5,894.09,4470.45
2460,1321,37,3,709.34,2128.02
2461,765,49,2,493.34,986.68
2462,1683,21,4,670.89,2683.56
2463,1124,24,2,432.46,864.92
2464,471,38,1,420.71,420.71
2465,1757,48,4,801.86,3207.44
2466,59,41,1,395.57,395.57
2467,204,13,2,499.42,998.84
2468,521,1,2,678.86,1357.72
2469,1073,41,1,395.57,395.57
2470,813,16,2,780.63,1561.26
2471,729,26,3,746.21,2238.63
2472,365,1,5,678.86,3394.3
2473,1509,31,4,281.84,1127.36
2474,746,23,2,616.52,1233.04
2475,95,41,5,395.57,1977.85
2476,85,26,4,746.21,2984.84
2477,1005,14,4,156.09,624.36
2478,1685,40,3,71.63,214.89
2479,1546,35,4,146.98,587.92
2480,1612,8,3,34.17,102.51
2481,746,42,5,946.59,4732.95
2482,1297,22,3,599.49,1798.47
2483,764,12,3,202.48,607.44
2484,346,22,4,599.49,2397.96
2485,814,50,5,441.47,2207.35
2486,1988,30,1,489.74,489.74
2487,897,43,3,858.15,2574.45
2488,1422,49,5,493.34,2466.7
2489,1860,17,1,184.12,184.12
2490,1068,24,4,432.46,1729.84
2491,862,42,1,946.59,946.59
2492,1161,35,2,146.98,293.96
2493,205,7,2,808.49,1616.98
2494,1309,30,1,489.74,489.74
2495,1974,8,5,34.17,170.85
2496,166,46,3,755.93,2267.79
2497,533,9,3,984.09,2952.27
2498,1426,20,4,461.89,1847.56
2499,1023,28,5,841.45,4207.25
2500,3,6,5,676.06,3380.3
2501,454,12,4,202.48,809.92
2502,1134,33,2,278.99,557.98
2503,1144,10,2,851.23,1702.46
2504,1442,50,1,441.47,441.47
2505,1569,13,3,499.42,1498.26
2506,1670,34,5,894.09,4470.45
2507,1642,50,2,441.47,882.94
2508,141,37,5,709.34,3546.7
2509,558,34,1,894.09,894.09
2510,1817,35,3,146.98,440.94
2511,1193,35,2,146.98,293.96
2512,960,45,5,943.3,4716.5
2513,790,11,3,460.85,1382.55
2514,936,11,1,460.85,460.85
2515,1339,44,2,386.57,773.14
2516,1232,41,5,395.57,1977.85
2517,10,15,2,893.72,1787.44
2518,1724,35,5,146.98,734.9
2519,1442,28,2,841.45,1682.9
2520,1332,18,1,469.89,469.89
2521,408,26,3,746.21,2238.63
2522,762,25,5,451.44,2257.2
2523,276,27,4,455.56,1822.24
2524,412,30,3,489.74,1469.22
2525,343,9,3,984.09,2952.27
2526,928,1,1,678.86,678.86
2527,1692,17,5,184.12,920.6
2528,340,43,3,858.15,2574.45
2529,586,14,5,156.09,780.45
2530,1638,39,1,547.18,547.18
2531,1123,4,4,520.29,2081.16
2532,139,9,2,984.09,1968.18
2533,1665,31,2,281.84,563.68
2534,1300,49,2,493.34,986.68
2535,448,26,2,746.21,1492.42
2536,657,42,4,946.59,3786.36
2537,862,26,5,746.21,3731.05
2538,1219,13,2,499.42,998.84
2539,965,23,1,616.52,616.52
2540,1740,15,3,893.72,2681.16
2541,1233,9,4,984.09,3936.36
2542,1047,8,5,34.17,170.85
2543,1610,44,2,386.57,773.14
2544,33,14,4,156.09,624.36
2545,940,10,3,851.23,2553.69
2546,648,49,3,493.34,1480.02
2547,1748,1,1,678.86,678.86
2548,496,34,3,894.09,2682.27
2549,500,34,1,894.09,894.09
2550,910,50,5,441.47,2207.35
2551,1267,31,2,281.84,563.68
2552,1576,43,4,858.15,3432.6
2553,517,20,1,461.89,461.89
2554,763,35,5,146.98,734.9
2555,982,30,2,489.74,979.48
2556,205,5,3,341.83,1025.49
2557,1096,18,1,469.89,469.89
2558,1386,25,3,451.44,1354.32
2559,1864,8,4,34.17,136.68
2560,375,28,5,841.45,4207.25
2561,1507,11,4,460.85,1843.4
2562,1743,49,3,493.34,1480.02
2563,1487,15,5,893.72,4468.6
2564,1238,7,1,808.49,808.49
2565,678,47,5,542.83,2714.15
2566,1010,39,3,547.18,1641.54
2567,1946,16,4,780.63,3122.52
2568,1897,45,4,943.3,3773.2
2569,978,27,1,455.56,455.56
2570,1000,41,1,395.57,395.57
2571,1185,50,3,441.47,1324.41
2572,1535,47,3,542.83,1628.49
2573,1759,17,5,184.12,920.6
2574,1622,22,4,599.49,2397.96
2575,1059,43,3,858.15,2574.45
2576,1806,23,1,616.52,616.52
2577,1042,1,1,678.86,678.86
2578,1673,46,4,755.93,3023.72
2579,660,16,5,780.63,3903.15
2580,1639,32,2,716.4,1432.8
2581,614,38,4,420.71,1682.84
2582,342,43,3,858.15,2574.45
2583,164,7,4,808.49,3233.96
2584,591,36,5,389.19,1945.95
2585,1979,37,4,709.34,2837.36
2586,1269,39,5,547.18,2735.9
2587,1703,43,4,858.15,3432.6
2588,78,3,5,662.25,3311.25
2589,1744,7,5,808.49,4042.45
2590,1349,42,1,946.59,946.59
2591,702,37,1,709.34,709.34
2592,234,8,2,34.17,68.34
2593,266,24,5,432.46,2162.3
2594,976,44,5,386.57,1932.85
2595,1428,27,4,455.56,1822.24
2596,814,46,1,755.93,755.93
2597,1032,23,4,616.52,2466.08
2598,1947,30,5,489.74,2448.7
2599,183,34,1,894.09,894.09
2600,795,26,4,746.21,2984.84
2601,1207,43,1,858.15,858.15
2602,860,14,5,156.09,780.45
2603,703,12,1,202.48,202.48
2604,453,41,3,395.57,1186.71
2605,551,7,3,808.49,2425.47
2606,576,27,1,455.56,455.56
2607,1626,47,4,542.83,2171.32
2608,370,17,3,184.12,552.36
2609,372,44,3,386.57,1159.71
2610,1668,23,2,616.52,1233.04
2611,261,18,4,469.89,1879.56
2612,1221,4,3,520.29,1560.87
2613,966,30,3,489.74,1469.22
2614,1286,50,2,441.47,882.94
2615,344,14,5,156.09,780.45
2616,1062,50,5,441.47,2207.35
2617,82,42,3,946.59,2839.77
2618,1991,48,4,801.86,3207.44
2619,651,49,3,493.34,1480.02
2620,1175,50,2,441.47,882.94
2621,1317,32,1,716.4,716.4
2622,1138,22,3,599.49,1798.47
2623,1059,40,5,71.63,358.15
2624,1160,48,2,801.86,1603.72
2625,427,21,3,670.89,2012.67
2626,1118,7,1,808.49,808.49
2627,653,41,4,395.57,1582.28
2628,1263,21,5,670.89,3354.45
2629,1609,32,2,716.4,1432.8
2630,1729,49,4,493.34,1973.36
2631,1094,13,3,499.42,1498.26
2632,1312,46,4,755.93,3023.72
2633,1989,23,3,616.52,1849.56
2634,1294,29,3,768.15,2304.45
2635,1272,49,2,493.34,986.68
2636,1006,11,3,460.85,1382.55
2637,114,2,1,478.44,478.44
2638,1277,13,5,499.42,2497.1
2639,615,20,5,461.89,2309.45
2640,1655,45,5,943.3,4716.5
2641,797,19,5,256.7,1283.5
2642,1663,35,2,146.98,293.96
2643,968,26,5,746.21,3731.05
2644,879,45,1,943.3,943.3
2645,1051,13,1,499.42,499.42
2646,514,6,5,676.06,3380.3
2647,1176,43,4,858.15,3432.6
2648,1094,17,2,184.12,368.24
2649,308,46,3,755.93,2267.79
2650,834,35,3,146.98,440.94
2651,1608,26,2,746.21,1492.42
2652,264,25,1,451.44,451.44
2653,1306,48,3,801.86,2405.58
2654,1429,40,5,71.63,358.15
2655,1784,6,3,676.06,2028.18
2656,1281,15,4,893.72,3574.88
2657,1409,3,2,662.25,1324.5
2658,985,36,2,389.19,778.38
2659,201,43,3,858.15,2574.45
2660,1895,2,4,478.44,1913.76
2661,1493,15,2,893.72,1787.44
2662,513,16,2,780.63,1561.26
2663,1688,29,2,768.15,1536.3
2664,246,10,1,851.23,851.23
2665,64,19,2,256.7,513.4
2666,655,2,5,478.44,2392.2
2667,701,31,4,281.84,1127.36
2668,1004,27,5,455.56,2277.8
2669,1376,36,5,389.19,1945.95
2670,329,13,4,499.42,1997.68
2671,1098,12,5,202.48,1012.4
2672,14,38,4,420.71,1682.84
2673,873,41,5,395.57,1977.85
2674,94,25,3,451.44,1354.32
2675,965,46,3,755.93,2267.79
2676,765,17,4,184.12,736.48
2677,1758,24,3,432.46,1297.38
2678,1424,16,3,780.63,2341.89
2679,1973,35,3,146.98,440.94
2680,740,5,2,341.83,683.66
2681,921,21,2,670.89,1341.78
2682,720,35,5,146.98,734.9
2683,266,9,1,984.09,984.09
2684,966,33,4,278.99,1115.96
2685,890,35,3,146.98,440.94
2686,1648,7,5,808.49,4042.45
2687,189,15,3,893.72,2681.16
2688,1279,46,5,755.93,3779.65
2689,1284,15,4,893.72,3574.88
2690,829,18,5,469.89,2349.45
2691,1774,4,4,520.29,2081.16
2692,1229,40,4,71.63,286.52
2693,187,32,5,716.4,3582.0
2694,1450,28,1,841.45,841.45
2695,1824,11,1,460.85,460.85
2696,1330,36,4,389.19,1556.76
2697,1423,36,1,389.19,389.19
2698,1532,23,4,616.52,2466.08
2699,1750,46,2,755.93,1511.86
2700,319,5,3,341.83,1025.49
2701,1053,5,3,341.83,1025.49
2702,1171,37,3,709.34,2128.02
2703,276,47,1,542.83,542.83
2704,496,46,5,755.93,3779.65
2705,1380,32,4,716.4,2865.6
2706,1829,46,2,755.93,1511.86
2707,389,26,2,746.21,1492.42
2708,846,43,4,858.15,3432.6
2709,377,20,5,461.89,2309.45
2710,99,45,3,943.3,2829.9
2711,1349,22,2,599.49,1198.98
2712,172,37,5,709.34,3546.7
2713,1406,27,2,455.56,911.12
2714,1218,50,5,441.47,2207.35
2715,65,44,5,386.57,1932.85
2716,1087,21,1,670.89,670.89
2717,1532,40,1,71.63,71.63
2718,1562,46,3,755.93,2267.79
2719,914,38,1,420.71,420.71
2720,309,50,1,441.47,441.47
2721,1594,40,1,71.63,71.63
2722,668,34,4,894.09,3576.36
2723,827,47,2,542.83,1085.66
2724,1276,47,2,542.83,1085.66
2725,1489,16,5,780.63,3903.15
2726,1227,50,2,441.47,882.94
2727,1537,12,1,202.48,202.48
2728,683,42,4,946.59,3786.36
2729,1391,47,1,542.83,542.83
2730,1925,22,1,599.49,599.49
2731,1131,7,4,808.49,3233.96
2732,1377,37,4,709.34,2837.36
2733,147,27,4,455.56,1822.24
2734,1070,45,4,943.3,3773.2
2735,247,9,3,984.09,2952.27
2736,372,12,1,202.48,202.48
2737,1608,20,3,461.89,1385.67
2738,1321,12,4,202.48,809.92
2739,1599,17,4,184.12,736.48
2740,1831,6,2,676.06,1352.12
2741,1739,17,4,184.12,736.48
2742,1436,13,2,499.42,998.84
2743,92,23,1,616.52,616.52
2744,246,22,4,599.49,2397.96
2745,1924,49,1,493.34,493.34
2746,84,34,3,894.09,2682.27
2747,1093,2,5,478.44,2392.2
2748,1726,4,5,520.29,2601.45
2749,735,4,3,520.29,1560.87
2750,1597,7,2,808.49,1616.98
2751,615,1,5,678.86,3394.3
2752,935,1,1,678.86,678.86
2753,1888,21,4,670.89,2683.56
2754,1569,20,1,461.89,461.89
2755,1470,37,5,709.34,3546.7
2756,395,24,1,432.46,432.46
2757,81,12,2,202.48,404.96
2758,696,41,5,395.57,1977.85
2759,1383,32,2,716.4,1432.8
2760,469,35,2,146.98,293.96
2761,305,23,1,616.52,616.52
2762,1396,44,2,386.57,773.14
2763,181,39,3,547.18,1641.54
2764,981,37,2,709.34,1418.68
2765,1279,29,2,768.15,1536.3
2766,1313,33,2,278.99,557.98
2767,962,29,1,768.15,768.15
2768,1015,40,1,71.63,71.63
2769,1001,35,1,146.98,146.98
2770,272,20,3,461.89,1385.67
2771,232,7,3,808.49,2425.47
2772,1323,44,2,386.57,773.14
2773,1521,38,5,420.71,2103.55
2774,1596,11,1,460.85,460.85
2775,1414,32,2,716.4,1432.8
2776,129,39,2,547.18,1094.36
2777,742,40,3,71.63,214.89
2778,1156,30,5,489.74,2448.7
2779,1398,25,4,451.44,1805.76
2780,238,8,5,34.17,170.85
2781,111,5,3,341.83,1025.49
2782,603,16,3,780.63,2341.89
2783,1429,10,2,851.23,1702.46
2784,567,32,2,716.4,1432.8
2785,526,26,1,746.21,746.21
2786,130,23,1,616.52,616.52
2787,402,31,5,281.84,1409.2
2788,116,7,5,808.49,4042.45
2789,252,6,3,676.06,2028.18
2790,996,34,5,894.09,4470.45
2791,1876,37,5,709.34,3546.7
2792,651,34,4,894.09,3576.36
2793,1267,49,5,493.34,2466.7
2794,115,42,2,946.59,1893.18
2795,1548,19,3,256.7,770.1
2796,421,9,4,984.09,3936.36
2797,1077,49,2,493.34,986.68
2798,1079,19,4,256.7,1026.8
2799,1604,26,4,746.21,2984.84
2800,229,25,1,451.44,451.44
2801,785,32,1,716.4,716.4
2802,377,32,1,716.4,716.4
2803,1335,21,5,670.89,3354.45
2804,986,31,5,281.84,1409.2
2805,1925,25,3,451.44,1354.32
2806,1095,32,3,716.4,2149.2
2807,1411,50,1,441.47,441.47
2808,1402,34,1,894.09,894.09
2809,1329,13,1,499.42,499.42
2810,243,20,5,461.89,2309.45
2811,1510,48,5,801.86,4009.3
2812,796,35,2,146.98,293.96
2813,449,42,3,946.59,2839.77
2814,1655,48,1,801.86,801.86
2815,1594,35,1,146.98,146.98
2816,1280,4,3,520.29,1560.87
2817,551,25,2,451.44,902.88
2818,1765,23,5,616.52,3082.6
2819,1551,4,4,520.29,2081.16
2820,673,48,5,801.86,4009.3
2821,1242,34,2,894.09,1788.18
2822,149,33,3,278.99,836.97
2823,767,44,1,386.57,386.57
2824,750,14,1,156.09,156.09
2825,1455,30,2,489.74,979.48
2826,148,15,3,893.72,2681.16
2827,1585,5,2,341.83,683.66
2828,816,32,2,716.4,1432.8
2829,1476,37,5,709.34,3546.7
2830,1289,1,1,678.86,678.86
2831,1844,25,2,451.44,902.88
2832,1572,45,1,943.3,943.3
2833,1159,19,1,256.7,256.7
2834,1763,16,3,780.63,2341.89
2835,130,12,4,202.48,809.92
2836,73,15,3,893.72,2681.16
2837,971,26,1,746.21,746.21
2838,1428,10,2,851.23,1702.46
2839,1606,39,2,547.18,1094.36
2840,575,40,3,71.63,214.89
2841,1072,28,5,841.45,4207.25
2842,586,46,3,755.93,2267.79
2843,1645,14,3,156.09,468.27
2844,939,27,1,455.56,455.56
2845,121,27,4,455.56,1822.24
2846,1203,25,3,451.44,1354.32
2847,828,13,4,499.42,1997.68
2848,432,17,5,184.12,920.6
2849,892,1,4,678.86,2715.44
2850,552,3,4,662.25,2649.0
2851,1465,9,2,984.09,1968.18
2852,314,5,1,341.83,341.83
2853,395,8,2,34.17,68.34
2854,99,32,1,716.4,716.4
2855,1915,12,5,202.48,1012.4
2856,399,21,2,670.89,1341.78
2857,626,48,3,801.86,2405.58
2858,1340,44,4,386.57,1546.28
2859,305,19,5,256.7,1283.5
2860,184,19,3,256.7,770.1
2861,1396,37,3,709.34,2128.02
2862,1623,7,1,808.49,808.49
2863,617,26,2,746.21,1492.42
2864,422,6,5,676.06,3380.3
2865,1879,32,2,716.4,1432.8
2866,542,9,5,984.09,4920.45
2867,1454,3,4,662.25,2649.0
2868,408,31,1,281.84,281.84
2869,122,8,2,34.17,68.34
2870,552,3,4,662.25,2649.0
2871,1291,12,1,202.48,202.48
2872,946,49,1,493.34,493.34
2873,1800,16,4,780.63,3122.52
2874,1674,40,3,71.63,214.89
2875,1905,29,2,768.15,1536.3
2876,501,29,5,768.15,3840.75
2877,443,50,1,441.47,441.47
2878,1863,43,5,858.15,4290.75
2879,604,50,2,441.47,882.94
2880,1143,50,2,441.47,882.94
2881,1801,47,3,542.83,1628.49
2882,331,3,5,662.25,3311.25
2883,1657,1,2,678.86,1357.72
2884,768,22,3,599.49,1798.47
2885,1997,12,3,202.48,607.44
2886,1377,30,2,489.74,979.48
2887,1700,42,1,946.59,946.59
2888,1640,26,4,746.21,2984.84
2889,1048,10,3,851.23,2553.69
2890,1119,33,1,278.99,278.99
2891,1089,15,2,893.72,1787.44
2892,1096,41,2,395.57,791.14
2893,1141,22,4,599.49,2397.96
2894,1435,2,4,478.44,1913.76
2895,1403,5,2,341.83,683.66
2896,954,39,5,547.18,2735.9
2897,1190,19,5,256.7,1283.5
2898,712,11,2,460.85,921.7
2899,1293,36,3,389.19,1167.57
2900,821,4,1,520.29,520.29
2901,556,44,1,386.57,386.57
2902,1906,27,5,455.56,2277.8
2903,1490,35,1,146.98,146.98
2904,115,40,2,71.63,143.26
2905,1876,47,3,542.83,1628.49
2906,417,24,1,432.46,432.46
2907,309,10,1,851.23,851.23
2908,1306,44,2,386.57,773.14
2909,586,1,4,678.86,2715.44
2910,1618,1,5,678.86,3394.3
2911,362,4,4,520.29,2081.16
2912,436,50,5,441.47,2207.35
2913,349,8,2,34.17,68.34
2914,196,49,1,493.34,493.34
2915,1074,37,5,709.34,3546.7
2916,1182,5,1,341.83,341.83
2917,1795,42,4,946.59,3786.36
2918,516,37,4,709.34,2837.36
2919,988,19,5,256.7,1283.5
2920,1443,25,4,451.44,1805.76
2921,868,48,2,801.86,1603.72
2922,459,44,4,386.57,1546.28
2923,1607,40,3,71.63,214.89
2924,318,23,4,616.52,2466.08
2925,1506,31,2,281.84,563.68
2926,789,30,5,489.74,2448.7
2927,510,24,2,432.46,864.92
2928,286,10,3,851.23,2553.69
2929,774,41,2,395.57,791.14
2930,1753,25,3,451.44,1354.32
2931,546,11,3,460.85,1382.55
2932,1669,48,1,801.86,801.86
2933,588,28,3,841.45,2524.35
2934,1,10,1,851.23,851.23
2935,175,30,4,489.74,1958.96
2936,486,46,5,755.93,3779.65
2937,1281,15,4,893.72,3574.88
2938,1059,9,3,984.09,2952.27
2939,1872,14,4,156.09,624.36
2940,1162,27,4,455.56,1822.24
2941,157,30,4,489.74,1958.96
2942,474,29,4,768.15,3072.6
2943,1219,30,3,489.74,1469.22
2944,1366,22,3,599.49,1798.47
2945,730,43,4,858.15,3432.6
2946,759,9,5,984.09,4920.45
2947,1326,14,2,156.09,312.18
2948,1093,14,2,156.09,312.18
2949,1639,37,2,709.34,1418.68
2950,1152,47,5,542.83,2714.15
2951,179,24,4,432.46,1729.84
2952,1400,36,4,389.19,1556.76
2953,290,24,3,432.46,1297.38
2954,739,14,4,156.09,624.36
2955,1909,10,4,851.23,3404.92
2956,507,7,5,808.49,4042.45
2957,1288,42,4,946.59,3786.36
2958,463,20,5,461.89,2309.45
2959,917,27,1,455.56,455.56
2960,850,13,2,499.42,998.84
2961,692,22,5,599.49,2997.45
2962,878,11,4,460.85,1843.4
2963,1738,34,4,894.09,3576.36
2964,1555,12,4,202.48,809.92
2965,1209,2,2,478.44,956.88
2966,1985,25,5,451.44,2257.2
2967,440,43,2,858.15,1716.3
2968,1181,18,5,469.89,2349.45
2969,1801,50,2,441.47,882.94
2970,1862,42,4,946.59,3786.36
2971,847,37,2,709.34,1418.68
2972,1693,10,4,851.23,3404.92
2973,1502,21,4,670.89,2683.56
2974,1542,16,2,780.63,1561.26
2975,32,49,4,493.34,1973.36
2976,327,21,5,670.89,3354.45
2977,1739,49,5,493.34,2466.7
2978,405,34,1,894.09,894.09
2979,788,44,1,386.57,386.57
2980,1627,5,1,341.83,341.83
2981,1130,2,1,478.44,478.44
2982,1634,4,3,520.29,1560.87
2983,1155,6,3,676.06,2028.18
2984,785,23,2,616.52,1233.04
2985,923,48,2,801.86,1603.72
2986,889,14,3,156.09,468.27
2987,1793,5,3,341.83,1025.49
2988,58,40,3,71.63,214.89
2989,1145,38,4,420.71,1682.84
2990,406,31,3,281.84,845.52
2991,280,46,2,755.93,1511.86
2992,1172,19,3,256.7,770.1
2993,1777,7,5,808.49,4042.45
2994,991,11,2,460.85,921.7
2995,889,11,4,460.85,1843.4
2996,235,8,5,34.17,170.85
2997,231,40,4,71.63,286.52
2998,658,11,5,460.85,2304.25
2999,1443,36,4,389.19,1556.76
3000,1511,45,3,943.3,2829.9
3001,1383,45,2,943.3,1886.6
3002,1137,8,2,34.17,68.34
3003,597,29,1,768.15,768.15
3004,1932,49,1,493.34,493.34
3005,500,9,4,984.09,3936.36
3006,658,31,4,281.84,1127.36
3007,95,31,2,281.84,563.68
3008,757,50,1,441.47,441.47
3009,576,38,3,420.71,1262.13
3010,399,29,5,768.15,3840.75
3011,842,37,2,709.34,1418.68
3012,978,29,1,768.15,768.15
3013,366,32,5,716.4,3582.0
3014,396,23,3,616.52,1849.56
3015,43,6,3,676.06,2028.18
3016,1298,5,2,341.83,683.66
3017,821,9,5,984.09,4920.45
3018,574,20,4,461.89,1847.56
3019,1050,10,1,851.23,851.23
3020,1037,43,2,858.15,1716.3
3021,488,41,3,395.57,1186.71
3022,1922,19,1,256.7,256.7
3023,243,23,5,616.52,3082.6
3024,1046,32,1,716.4,716.4
3025,1838,40,5,71.63,358.15
3026,864,27,2,455.56,911.12
3027,135,24,3,432.46,1297.38
3028,442,13,5,499.42,2497.1
3029,1211,18,5,469.89,2349.45
3030,175,2,4,478.44,1913.76
3031,240,21,2,670.89,1341.78
3032,280,4,2,520.29,1040.58
3033,78,45,3,943.3,2829.9
3034,319,17,4,184.12,736.48
3035,458,28,3,841.45,2524.35
3036,1284,3,3,662.25,1986.75
3037,1741,48,4,801.86,3207.44
3038,1986,43,1,858.15,858.15
3039,534,22,5,599.49,2997.45
3040,627,3,2,662.25,1324.5
3041,514,40,1,71.63,71.63
3042,1260,48,5,801.86,4009.3
3043,1530,2,3,478.44,1435.32
3044,941,25,2,451.44,902.88
3045,1281,31,4,281.84,1127.36
3046,383,25,1,451.44,451.44
3047,528,45,3,943.3,2829.9
3048,991,45,4,943.3,3773.2
3049,486,22,3,599.49,1798.47
3050,118,33,4,278.99,1115.96
3051,1248,27,3,455.56,1366.68
3052,405,9,3,984.09,2952.27
3053,536,47,3,542.83,1628.49
3054,1402,36,2,389.19,778.38
3055,1033,32,3,716.4,2149.2
3056,346,18,1,469.89,469.89
3057,892,29,1,768.15,768.15
3058,570,43,3,858.15,2574.45
3059,1486,33,1,278.99,278.99
3060,1527,2,2,478.44,956.88
3061,1277,49,1,493.34,493.34
3062,1427,16,1,780.63,780.63
3063,1965,12,3,202.48,607.44
3064,118,5,2,341.83,683.66
3065,538,37,2,709.34,1418.68
3066,478,50,1,441.47,441.47
3067,313,5,1,341.83,341.83
3068,1887,47,1,542.83,542.83
3069,1710,48,3,801.86,2405.58
3070,467,40,1,71.63,71.63
3071,200,10,5,851.23,4256.15
3072,868,41,4,395.57,1582.28
3073,693,41,3,395.57,1186.71
3074,562,43,1,858.15,858.15
3075,638,40,1,71.63,71.63
3076,1755,4,2,520.29,1040.58
3077,1407,13,1,499.42,499.42
3078,1516,12,1,202.48,202.48
3079,112,46,1,755.93,755.93
3080,906,1,4,678.86,2715.44
3081,1895,44,2,386.57,773.14
3082,634,14,1,156.09,156.09
3083,434,46,1,755.93,755.93
3084,420,25,3,451.44,1354.32
3085,1485,41,5,395.57,1977.85
3086,1394,13,4,499.42,1997.68
3087,387,13,4,499.42,1997.68
3088,1180,39,2,547.18,1094.36
3089,1936,31,3,281.84,845.52
3090,1153,47,5,542.83,2714.15
3091,616,4,4,520.29,2081.16
3092,1611,12,5,202.48,1012.4
3093,53,1,1,678.86,678.86
3094,227,12,2,202.48,404.96
3095,1441,17,2,184.12,368.24
3096,688,35,5,146.98,734.9
3097,1396,13,1,499.42,499.42
3098,393,45,1,943.3,943.3
3099,1485,13,2,499.42,998.84
3100,910,21,2,670.89,1341.78
3101,1691,11,4,460.85,1843.4
3102,570,41,5,395.57,1977.85
3103,1112,19,5,256.7,1283.5
3104,1405,27,5,455.56,2277.8
3105,678,41,3,395.57,1186.71
3106,1296,14,4,156.09,624.36
3107,1621,17,3,184.12,552.36
3108,552,48,2,801.86,1603.72
3109,685,34,1,894.09,894.09
3110,1515,42,3,946.59,2839.77
3111,600,19,2,256.7,513.4
3112,388,5,1,341.83,341.83
3113,751,5,4,341.83,1367.32
3114,367,23,1,616.52,616.52
3115,176,40,4,71.63,286.52
3116,1108,6,4,676.06,2704.24
3117,315,1,1,678.86,678.86
3118,426,21,5,670.89,3354.45
3119,1715,50,3,441.47,1324.41
3120,808,45,5,943.3,4716.5
3121,49,44,1,386.57,386.57
3122,200,37,3,709.34,2128.02
3123,1459,47,3,542.83,1628.49
3124,912,29,3,768.15,2304.45
3125,1719,48,4,801.86,3207.44
3126,1480,24,4,432.46,1729.84
3127,1117,20,4,461.89,1847.56
3128,217,21,5,670.89,3354.45
3129,669,48,2,801.86,1603.72
3130,1373,15,5,893.72,4468.6
3131,1011,11,1,460.85,460.85
3132,1910,45,3,943.3,2829.9
3133,1889,27,4,455.56,1822.24
3134,251,30,3,489.74,1469.22
3135,599,26,4,746.21,2984.84
